id,question,options,correct,explanation,subject,chapter,set_name,difficulty,marks,negative_marks,tags,created_by,created_at,updated_at
5d54da86-bd42-402c-83c2-2912cb4f9196,15. Relative rate of diffusion of a gas (M = 128) compared to oxygen:,"[""A) 2 times"",""B) 1/4 times"",""C) 1/8 times"",""D) 1/2 times""]",1,"rgas/rO2 = √(32/128) = 1/2. Since asked compared to oxygen, gas diffuses at 1/2 rate.",Chemistry,"Acids, Bases and Salts+Gaseous and Liquid States",1,,1,0,[],,2026-06-02 17:35:21.060367+00,2026-06-02 17:35:21.060367+00
5d568b99-0292-4cba-a7ba-98051e5b46b7,Which hormone prepares the uterus for pregnancy?,"[""A) Progesterone"",""B) Estrogen"",""C) Oxytocin"",""D) Testosterone""]",0,Progesterone prepares the uterus for implantation of the embryo.,Zoology,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
5d6ac1f2-9f3c-4f7b-b2c8-a9972ce053d9,Bicollateral vascular bundles are in:,"[""Cucurbitaceae"",""Solanaceae"",""Myrtaceae"",""All of the above""]",0,Cucurbitaceae shows bicollateral bundles.,Botany,Plant Anatomy,1,,1,0,[],,2026-06-01 06:20:31.384769+00,2026-06-01 06:20:31.384769+00
5d6f74ff-fc22-47b6-bc61-6d9667dbd1ad,An object is placed 1 cm from a lens having magnification 5. Its focal length is,"[""0.8 cm"",""1.2 cm"",""-1.2 cm"",""-0.8 cm""]",3,"For virtual magnified image, m=5 gives f≈−0.8 cm.",Physics,Optics,1,,1,0,[],,2026-06-02 04:29:53.843001+00,2026-06-02 04:29:53.843001+00
5d735798-778b-474b-8eb9-5d1c6265814d,Choose the best synonym for 'ABERRATION':,"[""A) Normality"",""B) Deviation"",""C) Clarity"",""D) Agreement""]",1,Aberration means a deviation from the norm or expected standard.,MAT,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
5d7f760f-69d9-46a1-a06d-083428c54acc,"When a glass rod is rubbed with silk, the glass becomes positively charged due to:","[""Addition of electrons"",""Removal of electrons"",""Addition of protons"",""Removal of protons""]",1,Electrons move from glass to silk.,Physics,Electrostatics,1,,1,0,[],,2026-06-02 04:23:12.641169+00,2026-06-02 04:23:12.641169+00
5d87a458-50a4-4bf4-ad91-82e186b65043,"17. In a closed flask containing ice, water and vapor at 0°C, average kinetic energy is:","[""A) Greatest in solid"",""B) Greatest in vapor"",""C) Same in all three states"",""D) Greater in liquid""]",2,Average kinetic energy depends only on temperature.,Chemistry,"Acids, Bases and Salts+Gaseous and Liquid States",1,,1,0,[],,2026-06-02 17:35:21.060367+00,2026-06-02 17:35:21.060367+00
5d92fe84-b038-42c4-a652-8093caebbae1,Kirchhoff's current law ΣI_in = ΣI_out:,"[""Random"",""Charge conservation"",""Unchanged"",""No rule""]",1,KCL and KVL solve circuits.,CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
5d990b0a-fe3c-406b-9d8e-7d144b9c6a93,Which stress changes the shape of an object?,"[""Bulk stress"",""Shear stress"",""Tensile stress"",""Longitudinal stress""]",1,Shear stress changes shape without significant volume change.,Physics,Mechanics,3,,1,0,[],,2026-06-02 04:42:44.704525+00,2026-06-02 04:42:44.704525+00
5dc81394-d579-4a16-ad9a-74a1e01c27be,11. The addition of HCl will not suppress the ionization of:,"[""A) Acetic acid"",""B) Benzoic acid"",""C) H2S"",""D) Sulphuric acid""]",3,H2SO4 is a strong acid and already highly ionized.,Chemistry,Chemical and Ionic Equilibrium,1,,1,0,[],,2026-06-02 17:23:02.987607+00,2026-06-02 17:23:02.987607+00
5de9c564-c10d-433a-86fe-04139bd17d9c,Codon acts as,"[""mRNA"",""DNA"",""tRNA"",""rRNA""]",0,Codons are triplet sequences on mRNA.,Botany,Genetics,1,,1,0,[],,2026-06-01 06:17:49.838603+00,2026-06-01 06:17:49.838603+00
5e10e0fc-23d5-445c-9921-c20440c31d8b,Hyperglycemia in blood may result from deficiency of:,"[""Insulin"",""Parathyroid hormone"",""Adrenaline"",""Thyroxine""]",0,Insulin deficiency causes high blood glucose.,Zoology,Endocrinology of Mammals,1,,1,0,[],,2026-06-01 06:36:40.276438+00,2026-06-01 06:36:40.276438+00
5e231bd1-ec21-4d23-826a-051c296202a4,38. Which substance conducts electricity by movement of ions?,"[""A) Graphite"",""B) Copper"",""C) Molten sodium chloride"",""D) Mercury""]",2,Molten NaCl conducts via mobile ions.,Chemistry,"Periodic Table,Metals & Metallurgy,Hydrogen and The Alkali Metals",1,,1,0,[],,2026-06-02 17:42:51.237422+00,2026-06-02 17:42:51.237422+00
5e257ecc-4908-4f07-9529-3fcdd2a82b1c,A resonating column of air contains:,"[""Stationary longitudinal waves"",""Stationary transverse waves"",""Transverse progressive waves"",""Longitudinal progressive waves""]",0,Sound waves in air are longitudinal and resonance produces standing waves.,Physics,Waves and sound,1,,1,0,[],,2026-06-02 01:58:56.71808+00,2026-06-02 01:58:56.71808+00
5e48f29e-f189-4c00-a9b9-b8589be5455c,Two waves are said to be 'in phase' when their phase difference is:,"[""π radians (180°)"",""π/2 radians (90°)"",""0 or 2nπ radians (0° or multiples of 360°)"",""3π/2 radians""]",2,"Two waves are in phase when their phase difference is 0, 2π, 4π... (i.e., 2nπ where n is integer). In phase means both waves reach their maxima and minima simultaneously, resulting in constructive interference. Out of phase (π phase difference) results in destructive interference.",PHYSICS,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
5e4baef8-7b84-4e06-9061-9756df945953,The compound which on reaction with aqueous nitrous acid at low temperature produces an oily nitrosamine is:,"[""Methyl amine"",""Ethyl amine"",""Diethyl amine"",""Triethyl amine""]",2,Secondary amines form nitrosamines with nitrous acid.,Chemistry,Inorganic,Set-1,Medium,1,0,[],,2026-05-30 10:58:11.313564+00,2026-05-30 10:58:11.313564+00
5e4fced0-f4ca-4a53-a3ff-9c311f191e00,"The power of a bulb is 100 watt at 220 V. When the voltage is 110 V, power of the bulb is:","[""150 W"",""50 W"",""120 W"",""25 W""]",3,Power ∝ V². Therefore P₂ = 100 × (110/220)² = 25 W.,Physics,Electricity and magnetism,1,,1,0,[],,2026-06-01 16:49:17.641221+00,2026-06-01 16:49:17.641221+00
5e5a83fc-0d3e-4149-9c76-d50b8133e503,Nissl granules of neuron are made of,"[""Ribosomes/RER"",""SER"",""DNA"",""Golgi bodies""]",0,,Zoology,Nervous System + Sense Organs,1,,1,0,[],,2026-06-01 06:54:20.882161+00,2026-06-01 06:54:20.882161+00
5e6847d3-ee22-45db-b383-2d73d95c7064,The C-O-C angle in ether is about:,"[""180°"",""110°"",""109°28′"",""105°""]",1,The bond angle in ethers is approximately 110°.,Chemistry,Organic,3,,1,0,[],,2026-06-02 17:12:58.95612+00,2026-06-02 17:12:58.95612+00
5e812d60-9e8e-4d55-818a-bf3e24919f41,Pharyngeal nephridia of 6th segment open into,"[""Pharynx"",""Buccal cavity"",""Stomach"",""Body surface""]",0,Pharyngeal nephridia open into the pharynx.,Zoology,Earthworm and Frog,1,,1,0,[],,2026-06-01 06:16:26.379954+00,2026-06-01 06:16:26.379954+00
5e815d65-51b2-4b08-a10d-c4b44e161499,10. Corundum is an ore of:,"[""A) Cu"",""B) Al"",""C) Zn"",""D) Mg""]",1,Corundum is crystalline Al2O3 and is an ore of aluminium.,Chemistry,Inorganic,Set-2,,1,0,[],,2026-05-30 11:01:28.986174+00,2026-05-30 11:01:28.986174+00
5eb06f51-8e5c-4b53-9294-2f7bbd754e9e,37. Proof spirit contains about:,"[""A) 40% alcohol by weight"",""B) 50% alcohol by weight"",""C) 25% alcohol by weight"",""D) 10% alcohol by weight""]",1,Proof spirit contains approximately 49–50% alcohol by weight.,Chemistry,organic,2,,1,0,[],,2026-05-30 11:03:53.014425+00,2026-05-30 11:03:53.014425+00
5ec80d60-02f1-4f38-b4f5-eb2968e79e31,38. Most abundant element on Earth is:,"[""A) O"",""B) Se"",""C) S"",""D) Te""]",0,Oxygen is the most abundant element in Earth's crust.,Chemistry,"Nitrogen,Oxygen & Halogen",1,,1,0,[],,2026-05-30 16:33:22.591786+00,2026-05-30 16:33:22.591786+00
5edbed11-9d04-4ffd-b5c7-0e28389d0311,Which malarial parasite has the longest incubation period?,"[""P. vivax"",""P. falciparum"",""P. malariae"",""P. ovale""]",2,P. malariae has the longest incubation period.,Zoology,Paramecium And Plasmodium,1,,1,0,[],,2026-06-01 06:12:53.125821+00,2026-06-01 06:12:53.125821+00
5ee8b019-0b1e-4f0c-a95e-de2b751e58c2,Which species has the highest bond dissociation energy?,"[""A) H–H"",""B) Cl–Cl"",""C) F–F"",""D) O–O""]",0,H–H has one of the strongest single bonds due to small size and high orbital overlap.,Chemistry,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
5eea0771-999a-45d9-b612-7e330a0cdd5a,"20. In the equation 4M + 8CN− + H2O + O2 → 4[M(CN)2]− + 4OH−, the metal M is:","[""A) Copper"",""B) Iron"",""C) Zinc"",""D) Gold""]",3,This reaction represents cyanide extraction of gold.,Chemistry,Periodic Table+Metals & Metallurgy+Hydrogen & its compounds +The Alkali Metals,1,,1,0,[],,2026-05-30 16:36:44.900123+00,2026-05-30 16:36:44.900123+00
5f075f8f-09b7-4baa-9da0-6967d299fada,A charge of 2 coulombs moving with velocity 0.5 m/s at an angle of 30° with the field of 4 T experiences force of:,"[""1 N"",""2 N"",""4 N"",""1/2 N""]",1,F = qvBsinθ = 2×0.5×4×sin30° = 2 N.,Physics,Electricity and magnetism,2,,1,0,[],,2026-06-01 16:51:09.955905+00,2026-06-01 16:51:09.955905+00
5f27642a-a30f-46f4-a0ea-7132055d93ca,The disaccharide present in milk is:,"[""Sucrose"",""Maltose"",""Cellobiose"",""Lactose""]",3,Lactose is known as milk sugar.,Chemistry,Inorganic,Set-1,Medium,1,0,[],,2026-05-30 10:58:11.313564+00,2026-05-30 10:58:11.313564+00
5f3ff64b-5cd9-42e3-b906-1dc77b34b7c9,33. The noble gas was first discovered by:,"[""A) Cavendish"",""B) William Ramsay"",""C) Lockyer"",""D) Frankland""]",1,William Ramsay is credited with the discovery of noble gases.,Chemistry,Inorganic,3,,1,0,[],,2026-06-02 17:09:52.391087+00,2026-06-02 17:09:52.391087+00
5f5123cc-106d-4a1c-9764-b6b6b792d16a,Cork cells have a major component of:,"[""Lignin"",""Suberin"",""Pectin"",""Cellulose""]",1,Cork cells are rich in suberin making them waterproof.,Botany,Plant Anatomy,1,,1,0,[],,2026-06-01 06:20:31.384769+00,2026-06-01 06:20:31.384769+00
5f543ea8-e6c9-433a-814d-1242157e17cf,The band of cilia present on the dorsal wall of vestibule of Paramecium is called,"[""Kinety"",""Quadrulus"",""Peniculus"",""Ambulacrum""]",1,Quadrulus is the ciliary band on the dorsal wall of the vestibule.,Zoology,Paramecium And Plasmodium,1,,1,0,[],,2026-06-01 06:12:53.125821+00,2026-06-01 06:12:53.125821+00
5f6f7ee2-f85e-442c-bccf-03e12a502b9a,Pyruvic acid is changed to CO2 and H2O in:,"[""Krebs cycle"",""Fermentation"",""Glycolysis"",""Calvin cycle""]",0,Complete oxidation in Krebs cycle.,Botanty,Photosynthesis and Respiration,1,,1,0,[],,2026-06-01 06:24:59.776162+00,2026-06-01 06:24:59.776162+00
5f6fa5c9-36cb-44b2-85da-e53e76b285ce,"11. The next number in the sequence 5, 10, 20, 40, ? is:","[""A) 60"",""B) 70"",""C) 80"",""D) 100""]",2,"Each number is multiplied by 2, so next is 40 × 2 = 80.",CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
5f71d137-5fed-416f-b85b-d7ad9e89a5ab,29. Petroleum is mainly a mixture of:,"[""A) Alkanes"",""B) Alkenes"",""C) Alkynes"",""D) Alkyl halides""]",0,Petroleum primarily contains saturated hydrocarbons (alkanes).,Chemistry,organic,2,,1,0,[],,2026-05-30 11:03:53.014425+00,2026-05-30 11:03:53.014425+00
5f8dda2d-1ee6-4394-bcc3-6d7a13245386,A source of sound emits 200π W power which is uniformly distributed over a sphere of radius 10 m. What is the loudness of sound on the surface of the sphere?,"[""200π dB"",""120π dB"",""140π dB"",""117 dB""]",3,Intensity = P/(4πr²) = 0.5 W/m². Sound level β = 10 log(I/I₀) ≈ 117 dB.,Physics,Waves and sound,1,,1,0,[],,2026-06-01 16:55:04.878947+00,2026-06-01 16:55:04.878947+00
5f920a2e-f07f-4f92-a3cb-2f10e2a0670b,"In tissue culture, what does 'totipotency' mean?","[""A) Making all tissues"",""B) Cloning via seeds"",""C) Inability to divide"",""D) Producing organs only""]",0,Every plant cell can regenerate into a whole plant under the right conditions.,Botany,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
5f980639-fbf9-45d4-9255-48dfb5a601be,Doctor : Hospital :: Teacher : ?,"[""Student"",""School"",""Education"",""Classroom""]",1,"Analogy: A Doctor works in a Hospital (their professional workplace). Similarly, a Teacher works in a School (their professional workplace). The relationship is: profession → workplace. 'Classroom' is a room within school; 'School' is the complete institution/workplace.",MAT,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
5faa5473-3fc2-4e6c-a8f6-edd96563ab91,Formula of oleum,"[""H2S2O8"",""H2S2O6"",""H2S2O7"",""H2S2O5""]",2,Oleum = H2S2O7 (H2SO4 + SO3).,Chemistry,Inorganic,4,,1,0,[],,2026-06-02 17:50:06.803031+00,2026-06-02 17:50:06.803031+00
5fb44505-0a85-4cca-9abb-b80c3cac23b1,Mimicry is an adaptation feature in:,"[""Xerocles"",""Fossorials"",""Arboreals"",""Volant""]",2,,Zoology,Animal Behavior and Animal Adaptation,1,,1,0,[],,2026-06-01 06:35:21.750841+00,2026-06-01 06:35:21.750841+00
5fc42019-f820-4210-908e-7feac82b071e,Iodoform test positive for:,"[""Any carbonyl"",""CH₃CO- (methyl ketone) or CH₃CH(OH)- producing yellow CHI₃"",""Aldehydes only"",""Carboxylic acids""]",1,"Yellow CHI₃ precipitate. Acetaldehyde, methyl ketones, ethanol positive.",CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
5fc72c01-4716-44ce-a9b8-c8758c75ca1d,16. Conjugate base of HCO3− is:,"[""A) CO3^2−"",""B) H2CO3"",""C) H2O"",""D) CO2""]",0,Loss of H+ from HCO3− gives CO3^2−.,Chemistry,"Acids, Bases and Salts+Gaseous and Liquid States",1,,1,0,[],,2026-06-02 17:35:21.060367+00,2026-06-02 17:35:21.060367+00
5fccfc7c-e482-4969-b608-fd90044942ca,Flame colour of metal ions is due to:,"[""Frenkel defect"",""Schottky defect"",""Metal deficiency defect"",""None""]",2,Metal deficiency defect allows electron transitions causing flame colour.,Chemistry,Solid State+Colloids and Catalysis,1,,1,0,[],,2026-06-02 17:37:28.982088+00,2026-06-02 17:37:28.982088+00
5fe09553-6cd9-4a22-9f8f-a276788cf208,Of the following which is a step growth polymer?,"[""Bakelite"",""Teflon"",""Polyethylene"",""PVC""]",0,Bakelite is produced by condensation (step-growth) polymerization.,Chemistry,Organic,4,,1,0,[],,2026-06-02 17:13:40.016596+00,2026-06-02 17:13:40.016596+00
5fe10be3-0a47-443c-8454-8fba9baa91fe,Which of the following is related with Vit. B2?,"[""NAD"",""FMN/FAD"",""NADH"",""None of these""]",1,Vitamin B2 (riboflavin) forms FMN and FAD coenzymes.,Zoology,Digestive System and Nutrition,1,,1,0,[],,2026-06-01 06:08:23.776764+00,2026-06-01 06:08:23.776764+00
5fe2dd96-bec3-4748-94e3-62dd8666c518,Silicon dioxide is formed by reaction of:,"[""SiCl4 + 2H2O"",""N2"",""SiO2 + NaOH"",""SiCl4 + NaOH""]",0,SiCl4 hydrolyzes to form SiO2.,Chemistry,The Alkali Earth Metals + Boron & Carbon Family,1,,1,0,[],,2026-06-02 17:45:31.055018+00,2026-06-02 17:45:31.055018+00
5ff2826e-b36c-44ad-9c27-13035ddaf0f0,"A man standing symmetrically between two parallel cliffs claps his hands and hears a series of echoes at intervals of 1 s. If speed of sound is 340 m/s, the distance between the cliffs is:","[""170"",""510"",""340"",""680""]",2,Echo interval = 1 s corresponds to cliff separation D = vt = 340 m.,Physics,Waves and sound,1,,1,0,[],,2026-06-01 16:55:04.878947+00,2026-06-01 16:55:04.878947+00
60028be3-079a-4a8c-b471-1d00136c3bd3,Haber process catalyst:,"[""Pt black"",""Iron oxide (Fe₂O₃) promoted with K₂O, Al₂O₃"",""Cu"",""No catalyst""]",1,"Finely divided Fe with promoters. High T (400-500°C), high P (150-300 atm).",CEE,Sets,3,,1,0,[],,2026-06-04 18:48:00.516175+00,2026-06-04 18:48:00.516175+00
600787c4-39ae-480f-be55-ec33bd2e81e4,"A uniform magnetic field B is directed perpendicular to the plane of a circular loop of wire of radius r and resistance R. If the magnetic field decreases at a constant rate dB/dt = k, the induced current in the loop is:","[""π r² k / R"",""2 π r k / R"",""π r² k R"",""Zero""]",0,"Magnetic flux Φ = B * A = B * πr². The induced EMF is e = -dΦ/dt = -πr² * (dB/dt) = -πr² * k. By Ohm's Law, the magnitude of the induced current is I = |e| / R = π r² k / R.",CEE,Sets,6,,1,0,[],,2026-06-06 19:54:14.372879+00,2026-06-06 19:54:14.372879+00
600f5888-624a-48c1-9cfb-6196c9786365,Insulin secreted by beta cells of the islets of Langerhans lowers blood glucose by:,"[""Stimulating glycogenolysis in the liver"",""Facilitating glucose uptake by cells and promoting glycogenesis"",""Inhibiting gluconeogenesis only"",""Stimulating glucagon secretion""]",1,"Insulin (from β-cells) lowers blood glucose by: (1) facilitating glucose entry into cells via GLUT4 transporters (especially muscle and adipose); (2) promoting glycogenesis (glucose → glycogen) in liver and muscle; (3) inhibiting glycogenolysis and gluconeogenesis. Glucagon (from α-cells) has the opposite effect, raising blood glucose.",ZOOLOGY,Sets,1,,1,0,[],,2026-06-02 18:09:17.092329+00,2026-06-02 18:09:17.092329+00
60177fba-f390-48c5-be9b-63081c8863ff,17. Which of the following halogen has the maximum value of electron affinity?,"[""A) F"",""B) Cl"",""C) I"",""D) Br""]",1,Chlorine has slightly higher electron affinity than fluorine.,Chemistry,Inorganic,3,,1,0,[],,2026-06-02 17:09:52.391087+00,2026-06-02 17:09:52.391087+00
60585ae8-9c89-4609-a38d-0101d028aa16,"During the cardiac cycle, the 'lub' sound is produced by closure of:","[""Semilunar valves"",""Atrioventricular valves (mitral and tricuspid)"",""Aortic valve only"",""Pulmonary valve only""]",1,"The 'lub' (S1) sound is produced by closure of the AV valves (mitral/bicuspid on left, tricuspid on right) at the beginning of ventricular systole. The 'dub' (S2) sound is caused by closure of semilunar valves (aortic and pulmonary) at the end of ventricular systole.",ZOOLOGY,Sets,1,,1,0,[],,2026-06-02 18:29:20.2447+00,2026-06-02 18:29:20.2447+00
60732a18-8adc-484b-ad22-0d93f13818b7,The unit of power is:,"[""A) Watt"",""B) Joule"",""C) Newton"",""D) Pascal""]",0,Power = work done per unit time; the unit is the Watt (W).,Physics,Sets,3,,1,0,[],,2026-06-04 18:24:10.204772+00,2026-06-04 18:24:10.204772+00
6079f2c4-7231-485a-a7da-07be7656a2d4,27. Which parasitic plant lacks chlorophyll?,"[""A) Cuscuta"",""B) Orobanche"",""C) Viscum"",""D) Striga""]",1,"Orobanche (broomrape) is holoparasitic, completely lacking chlorophyll and dependent on hosts.",CEE,Sets,2,,1,0,[],,2026-06-04 18:21:30.946088+00,2026-06-04 18:21:30.946088+00
